filename,width,height,class,xmin,ymin,xmax,ymax
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,45,82,89,129
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,2,249,41,293
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,251,560,292,606
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,436,417,492,471
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,112,423,163,471
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,7,479,57,529
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,381,593,437,638
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,6,179,53,228
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,144,320,187,367
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,10,536,52,577
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,0,438,32,484
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,309,587,355,632
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,593,443,640,506
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,95,4,138,48
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,75,137,140,208
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,512,234,553,278
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,313,526,361,571
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,113,336,160,384
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,511,489,559,545
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,584,205,640,257
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,567,291,605,330
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,47,401,96,450
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,206,570,259,627
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,557,570,604,616
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,160,557,224,615
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,363,329,404,374
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,346,577,383,617
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,107,194,149,233
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,382,265,422,308
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,419,465,464,511
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,74,443,117,494
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,320,234,365,291
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,530,530,576,575
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,174,13,214,58
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,565,3,618,55
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,149,608,198,640
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,482,587,538,640
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,318,0,377,56
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,141,24,191,77
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,213,2,261,49
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,415,5,447,36
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,192,155,236,194
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,0,102,27,145
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,2,85,63,144
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,22,569,63,613
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,301,80,363,140
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,502,547,547,585
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,582,558,619,599
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,290,596,326,633
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,612,544,640,587
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,520,435,558,473
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,597,502,633,540
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,600,0,640,38
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,259,614,293,640
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,443,527,485,567
sehat5_jpg.rf.1e442f1191da1b998575a5908b2ebc70.jpg,640,640,Kubis Sehat,531,0,578,35
download-27-_jpeg.rf.379b9bbeebd6c5f2c471c4651c8debdf.jpg,640,640,Bukan Kubis,62,0,640,629
download-15-_jpeg.rf.4007b8df552881a10e6875e9b21f45af.jpg,640,640,Bukan Kubis,160,161,447,640
tidak-sehat_jpeg.rf.37c5fd659d513a563a8e33a996c4cb0c.jpg,640,640,Kubis Tidak Sehat,0,2,629,640
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,364,351,464,449
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,185,371,268,453
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,438,393,527,493
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,139,398,214,474
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,280,421,353,494
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,139,477,214,551
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,208,443,289,526
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,354,449,450,557
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,314,312,398,390
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,268,22,354,111
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,27,159,93,235
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,559,284,625,352
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,238,353,311,420
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,92,198,174,281
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,545,359,610,445
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,40,449,105,528
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,300,484,373,570
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,149,84,240,171
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,207,300,271,363
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,113,116,180,187
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,265,293,325,354
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,489,328,557,386
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,94,506,161,574
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,509,178,563,245
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,424,57,481,121
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,75,142,137,206
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,164,326,225,389
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,145,7,217,77
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,8,547,86,617
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,36,366,120,448
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,431,564,504,638
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,263,115,362,194
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,486,242,545,307
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,427,215,485,269
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,368,79,436,138
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,583,130,640,201
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,471,560,531,627
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,148,185,210,251
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,580,199,635,254
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,1,475,50,555
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,387,0,458,61
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,119,426,179,487
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,124,351,172,401
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,248,1,309,56
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,267,512,325,578
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,543,149,595,203
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,212,526,284,603
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,492,371,557,457
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,66,42,160,121
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,306,267,356,318
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,338,5,399,79
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,531,238,586,307
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,199,66,275,146
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,404,283,466,344
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,327,90,395,153
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,594,348,636,429
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,101,558,189,638
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,77,436,135,505
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,205,0,264,57
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,44,587,119,640
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,35,4,106,64
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,178,166,260,247
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,497,12,561,87
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,377,586,437,640
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,535,581,599,637
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,0,403,39,463
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,171,551,227,606
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,457,265,513,323
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,98,362,150,416
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,513,535,563,584
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,37,231,122,306
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,348,249,404,308
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,0,189,43,254
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,596,581,640,634
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,549,504,639,578
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,594,471,640,555
sehat2_jpg.rf.3efcc795685470ff842f5ebe2cc7cbe3.jpg,640,640,Kubis Sehat,452,173,526,245
download-15-_jpeg.rf.3a010c05aa075eccec6c6ab070ef0871.jpg,640,640,Bukan Kubis,152,171,640,491
download-24-_jpeg.rf.491db13053dcbe0ca6ab96ae2ee89f0f.jpg,640,640,Bukan Kubis,61,0,617,635
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,328,186,458,312
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,415,198,543,310
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,430,42,561,203
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,355,46,449,174
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,32,88,152,230
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,496,249,626,377
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,129,131,255,259
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,550,79,638,215
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,91,313,187,433
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,164,318,298,460
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,248,43,358,171
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,345,487,466,634
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,48,427,166,557
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,272,342,393,476
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,231,458,388,635
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,0,277,90,389
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,240,178,341,276
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,152,449,272,601
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,46,3,178,105
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,554,402,640,548
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,439,522,573,638
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,154,1,260,119
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,407,356,578,529
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,559,541,640,635
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,0,77,62,225
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,2,418,75,567
sehat18_jpg.rf.38c47c090d29fc3487df1bf3f1e33676.jpg,640,640,Kubis Sehat,576,183,639,266
download-28-_jpeg.rf.3fa5ed46cc9ba17dceec955e99347606.jpg,640,640,Bukan Kubis,0,0,640,614
download-20-_jpeg.rf.3ca1d53d35e368726939ea83e83067a1.jpg,640,640,Bukan Kubis,104,7,522,640
download-8-_jpeg.rf.3f51ab367b61fb811489b99548d9b249.jpg,640,640,Bukan Kubis,0,269,565,589
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,183,189,311,312
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,97,202,223,312
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,78,46,206,205
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,188,49,281,175
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,487,85,605,225
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,15,253,143,380
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,384,129,509,256
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,0,84,87,219
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,455,311,550,428
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,344,317,476,457
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,280,43,388,169
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,180,490,298,635
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,478,424,594,552
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,250,343,369,475
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,257,459,412,633
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,551,273,640,383
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,299,178,398,274
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,373,448,490,598
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,459,0,589,100
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,0,409,88,553
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,73,526,205,640
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,376,0,481,116
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,66,360,234,530
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,0,547,84,640
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,576,73,640,220
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,570,413,640,561
sehat18_jpg.rf.4c9c4b462564a68c5b3d3669b61e0015.jpg,640,640,Kubis Sehat,0,189,62,270
images-2-_jpeg.rf.4f55eddc0767bfe7fc0ffaf03034321e.jpg,640,640,Bukan Kubis,43,60,619,640
download-8-_jpeg.rf.4e7f965d24ec2aceb1f18957bf0205f4.jpg,640,640,Bukan Kubis,63,279,625,589
download-10-_jpeg.rf.4a3efe67465307fa15fdf2b7c4e9a2bd.jpg,640,640,Bukan Kubis,0,60,531,640
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,340,155,388,199
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,372,240,429,295
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,393,330,446,397
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,375,377,436,437
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,424,263,483,326
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,479,523,544,587
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,406,291,463,348
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,346,114,403,171
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,300,393,354,446
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,322,187,379,240
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,491,459,560,524
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,204,56,265,115
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,345,454,395,502
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,315,224,363,271
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,277,172,332,227
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,274,334,324,379
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,325,360,375,411
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,318,481,377,538
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,312,526,383,589
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,373,70,421,120
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,459,19,516,77
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,444,56,498,112
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,202,468,265,530
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,285,134,340,187
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,227,423,283,479
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,220,307,277,364
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,339,314,396,369
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,317,61,378,118
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,289,567,354,631
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,572,433,635,495
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,520,265,577,322
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,186,94,255,159
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,497,326,560,387
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,255,362,317,420
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,436,87,487,137
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,535,552,587,603
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,546,507,605,564
sehat11_jpg.rf.5233003fac841ea1bd6294368be844dc.jpg,640,640,Kubis Sehat,351,398,421,463
